,idade,renda,propriedadeCasa,tempoEmpregado,intensao,grau,valor,taxaJuros
24509,32,73527,HIPOTECA,11.0,EDUCAÇÃO,B,12000,12.42
24510,34,58000,RENT,11.0,PERSONAL,B,10000,10.65
24511,27,73580,HIPOTECA,3.0,EDUCAÇÃO,D,19950,14.96
24512,34,73600,HIPOTECA,10.0,MELHORIA DE CASA,B,15000,12.42
24513,29,58000,RENT,3.0,PERSONAL,A,10000,6.99
24514,32,58000,RENT,3.0,MÉDICO,B,10000,10.96
24515,28,58100,RENT,4.0,MÉDICO,B,10000,10.25
24516,27,57800,HIPOTECA,11.0,MÉDICO,D,16000,16.29
24517,35,74000,HIPOTECA,13.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,7.9
24518,34,74000,HIPOTECA,10.0,EDUCAÇÃO,C,17000,14.27
24519,27,59004,RENT,3.0,EDUCAÇÃO,D,10000,16.32
24520,29,74000,HIPOTECA,4.0,CONSOLIDAÇÃO DE DÍVIDAS,B,12000,
24521,27,74000,HIPOTECA,4.0,EDUCAÇÃO,D,12100,16.89
24522,32,74000,HIPOTECA,1.0,MELHORIA DE CASA,A,1200,7.49
24523,28,74000,HIPOTECA,13.0,PERSONAL,B,7800,10.99
24524,29,54000,RENT,5.0,MELHORIA DE CASA,C,10000,13.49
24525,32,74000,HIPOTECA,5.0,PERSONAL,B,15000,11.11
24526,30,74000,PRÓPRIO,13.0,MÉDICO,B,10500,10.74
24527,30,74000,HIPOTECA,0.0,PERSONAL,A,7625,
24528,28,60000,RENT,8.0,EDUCAÇÃO,A,10000,8.9
24529,33,74000,HIPOTECA,2.0,MÉDICO,A,20500,6.54
24530,29,74000,HIPOTECA,8.0,EDUCAÇÃO,B,25000,11.49
24531,29,74000,HIPOTECA,0.0,MELHORIA DE CASA,A,9000,7.51
24532,32,68000,HIPOTECA,6.0,EDUCAÇÃO,C,1000,14.72
24533,28,74000,HIPOTECA,6.0,EDUCAÇÃO,B,18000,10.75
24534,29,54000,RENT,12.0,PERSONAL,B,10000,11.71
24535,32,74000,PRÓPRIO,3.0,PERSONAL,B,5000,10.62
24536,30,74000,HIPOTECA,14.0,OUTRO,C,14000,13.92
24537,30,60000,RENT,,OUTRO,A,10000,6.03
24538,32,60000,RENT,0.0,PERSONAL,B,10000,12.42
24539,32,74000,HIPOTECA,0.0,PERSONAL,A,1800,8.94
24540,30,60000,RENT,2.0,PERSONAL,A,10000,7.49
24541,28,54000,RENT,2.0,EDUCAÇÃO,D,10000,16.49
24542,35,74000,HIPOTECA,9.0,EDUCAÇÃO,A,8200,8.0
24543,28,74000,PRÓPRIO,12.0,OUTRO,D,5450,12.67
24544,34,74004,PRÓPRIO,6.0,OUTRO,A,7200,6.62
24545,35,60000,RENT,7.0,PERSONAL,B,10000,11.11
24546,29,74004,HIPOTECA,2.0,CONSOLIDAÇÃO DE DÍVIDAS,B,10000,11.86
24547,29,74004,HIPOTECA,13.0,PERSONAL,B,13000,11.26
24548,28,54000,RENT,11.0,CONSOLIDAÇÃO DE DÍVIDAS,D,10000,16.02
24549,33,60000,RENT,5.0,EDUCAÇÃO,A,10000,5.79
24550,34,60000,RENT,1.0,EDUCAÇÃO,B,10000,9.62
24551,28,60000,RENT,4.0,EDUCAÇÃO,A,10000,6.54
24552,34,74256,HIPOTECA,1.0,MELHORIA DE CASA,B,11000,9.25
24553,32,74280,HIPOTECA,4.0,CONSOLIDAÇÃO DE DÍVIDAS,B,6400,
24554,32,74346,HIPOTECA,16.0,MÉDICO,A,7000,7.9
24555,29,74360,PRÓPRIO,7.0,MÉDICO,A,8725,5.99
24556,28,74400,HIPOTECA,7.0,MÉDICO,B,12000,
24557,29,60000,RENT,5.0,MÉDICO,A,10000,7.88
24558,27,54000,RENT,4.0,CONSOLIDAÇÃO DE DÍVIDAS,D,10000,15.95
24559,30,74400,PRÓPRIO,8.0,OUTRO,A,7500,
24560,31,74400,HIPOTECA,11.0,OUTRO,A,13000,7.88
24561,27,68400,HIPOTECA,8.0,CONSOLIDAÇÃO DE DÍVIDAS,C,8000,14.26
24562,32,60000,RENT,4.0,OUTRO,A,10000,7.51
24563,29,54000,RENT,0.0,PERSONAL,D,10000,14.96
24564,28,74600,PRÓPRIO,12.0,PERSONAL,C,9500,10.78
24565,31,74628,HIPOTECA,12.0,CONSOLIDAÇÃO DE DÍVIDAS,C,15000,12.99
24566,34,74700,PRÓPRIO,10.0,MÉDICO,B,14000,9.91
24567,29,60000,RENT,4.0,CONSOLIDAÇÃO DE DÍVIDAS,A,10000,8.59
24568,28,74778,HIPOTECA,13.0,PERSONAL,C,6000,13.98
24569,34,60000,RENT,14.0,MELHORIA DE CASA,C,10000,13.57
24570,27,74800,HIPOTECA,1.0,MÉDICO,B,21000,10.59
24571,27,60000,RENT,1.0,PERSONAL,C,10000,13.22
24572,28,68900,HIPOTECA,1.0,PERSONAL,E,18000,17.39
24573,28,75000,PRÓPRIO,11.0,EDUCAÇÃO,B,12000,12.69
24574,29,60000,RENT,11.0,EDUCAÇÃO,C,10000,11.97
24575,27,60132,RENT,11.0,OUTRO,B,10000,10.62
24576,29,75000,PRÓPRIO,1.0,OUTRO,B,18000,12.42
24577,33,60626,RENT,3.0,OUTRO,B,10000,10.74
24578,30,75000,PRÓPRIO,14.0,OUTRO,C,10000,14.27
24579,29,61000,RENT,12.0,OUTRO,D,10000,16.07
24580,28,75000,HIPOTECA,3.0,MELHORIA DE CASA,A,15000,8.9
24581,35,75000,PRÓPRIO,9.0,OUTRO,A,7600,
24582,27,43200,RENT,9.0,MÉDICO,C,4000,13.48
24583,34,44000,RENT,2.0,OUTRO,B,4000,10.36
24584,33,75000,HIPOTECA,,PERSONAL,A,6000,7.9
24585,32,75000,HIPOTECA,12.0,MELHORIA DE CASA,B,12000,10.65
24586,27,75000,HIPOTECA,0.0,PERSONAL,A,7500,8.9
24587,29,75000,PRÓPRIO,5.0,OUTRO,B,6000,12.69
24588,28,45000,RENT,0.0,EDUCAÇÃO,A,4000,
24589,28,75000,HIPOTECA,5.0,MÉDICO,A,16800,6.03
24590,35,75000,HIPOTECA,5.0,CONSOLIDAÇÃO DE DÍVIDAS,C,4000,14.27
24591,27,75000,HIPOTECA,6.0,PERSONAL,A,3500,6.03
24592,29,39000,RENT,0.0,OUTRO,D,4000,15.99
24593,28,75000,HIPOTECA,2.0,PERSONAL,C,15000,14.65
24594,32,75000,HIPOTECA,14.0,PERSONAL,C,5600,15.96
24595,31,45000,RENT,0.0,EDUCAÇÃO,C,4000,13.43
24596,28,69000,HIPOTECA,4.0,EDUCAÇÃO,D,30000,
24597,27,75000,HIPOTECA,4.0,CONSOLIDAÇÃO DE DÍVIDAS,B,6625,
24598,30,75000,HIPOTECA,3.0,OUTRO,A,18750,7.9
24599,31,75000,HIPOTECA,8.0,EDUCAÇÃO,D,16500,16.77
24600,30,45200,RENT,0.0,MÉDICO,B,4000,10.59
24601,29,45204,RENT,8.0,MÉDICO,B,4000,11.48
24602,35,75000,HIPOTECA,2.0,PERSONAL,C,20000,13.49
24603,32,75000,HIPOTECA,8.0,MÉDICO,A,14000,6.03
24604,27,45468,RENT,2.0,OUTRO,C,4000,13.99
24605,33,75000,HIPOTECA,6.0,MÉDICO,A,6000,7.51
24606,32,75000,HIPOTECA,4.0,MELHORIA DE CASA,B,12000,11.71
24607,31,62004,RENT,1.0,OUTRO,C,10000,12.84
24608,34,75000,HIPOTECA,3.0,MÉDICO,A,3000,7.9
24609,31,69000,HIPOTECA,15.0,EDUCAÇÃO,A,4050,7.51
24610,35,69000,HIPOTECA,2.0,OUTRO,D,25500,17.27
24611,29,63000,RENT,13.0,MÉDICO,A,10000,7.49
24612,29,63000,RENT,5.0,PERSONAL,D,10000,15.33
24613,33,75000,HIPOTECA,13.0,MÉDICO,B,25000,10.65
24614,27,64000,RENT,0.0,PERSONAL,C,10000,15.27
24615,32,64000,RENT,1.0,EDUCAÇÃO,B,10000,12.69
24616,29,75000,HIPOTECA,2.0,MÉDICO,C,8000,12.99
24617,29,75000,HIPOTECA,8.0,MÉDICO,A,4200,5.42
24618,30,64000,RENT,4.0,CONSOLIDAÇÃO DE DÍVIDAS,B,10000,11.99
24619,28,64000,RENT,1.0,MELHORIA DE CASA,C,10000,11.66
24620,28,64125,RENT,2.0,CONSOLIDAÇÃO DE DÍVIDAS,B,10000,10.65
24621,31,75000,HIPOTECA,4.0,MÉDICO,B,13800,
24622,29,75000,HIPOTECA,6.0,MÉDICO,A,8000,5.42
24623,31,75000,HIPOTECA,6.0,OUTRO,A,3000,8.49
24624,29,64500,RENT,5.0,MÉDICO,A,10000,8.94
24625,29,75000,HIPOTECA,2.0,PERSONAL,A,9000,
24626,32,75000,HIPOTECA,6.0,PERSONAL,B,5000,11.49
24627,28,64600,RENT,3.0,PERSONAL,C,10000,13.48
24628,33,75000,HIPOTECA,6.0,CONSOLIDAÇÃO DE DÍVIDAS,B,10000,10.99
24629,32,75000,HIPOTECA,5.0,OUTRO,C,16000,13.49
24630,31,64900,RENT,2.0,MÉDICO,A,10000,7.66
24631,30,75000,HIPOTECA,11.0,PERSONAL,B,5000,
24632,35,59000,RENT,5.0,PERSONAL,C,10000,13.49
24633,30,65000,RENT,3.0,EDUCAÇÃO,C,10000,14.27
24634,29,75000,PRÓPRIO,,EDUCAÇÃO,D,5000,15.62
24635,33,65000,RENT,4.0,MÉDICO,B,10000,11.99
24636,27,75000,PRÓPRIO,11.0,PERSONAL,D,16000,16.89
24637,29,75000,HIPOTECA,9.0,PERSONAL,B,8000,11.99
24638,31,75000,HIPOTECA,5.0,MELHORIA DE CASA,C,2500,12.99
24639,30,65000,RENT,3.0,PERSONAL,C,10000,12.73
24640,27,58650,HIPOTECA,11.0,MÉDICO,A,4000,5.42
24641,28,65000,RENT,12.0,OUTRO,D,10000,14.96
24642,28,65004,RENT,12.0,PERSONAL,A,10000,7.88
24643,27,66000,RENT,6.0,OUTRO,A,10000,7.9
24644,35,75000,HIPOTECA,9.0,EDUCAÇÃO,A,10000,7.29
24645,29,66000,RENT,4.0,OUTRO,A,10000,7.9
24646,28,66000,RENT,9.0,OUTRO,A,10000,7.9
24647,32,66000,RENT,4.0,MÉDICO,B,10000,11.71
24648,33,66500,RENT,13.0,OUTRO,B,10000,10.95
24649,35,75000,HIPOTECA,1.0,CONSOLIDAÇÃO DE DÍVIDAS,A,9000,5.79
24650,31,75000,HIPOTECA,2.0,EDUCAÇÃO,A,12000,7.29
24651,29,75000,HIPOTECA,3.0,EDUCAÇÃO,B,16950,10.37
24652,27,75000,HIPOTECA,11.0,MELHORIA DE CASA,A,10000,
24653,30,67202,RENT,4.0,CONSOLIDAÇÃO DE DÍVIDAS,A,10000,
24654,35,67500,RENT,3.0,MÉDICO,B,10000,10.65
24655,28,58650,HIPOTECA,5.0,MÉDICO,D,20000,14.91
24656,29,68000,RENT,2.0,PERSONAL,C,10000,14.27
24657,32,62000,RENT,8.0,OUTRO,D,10000,17.27
24658,29,68000,RENT,1.0,MÉDICO,B,10000,10.65
24659,34,75000,HIPOTECA,0.0,MELHORIA DE CASA,C,20000,13.06
24660,34,75000,HIPOTECA,6.0,OUTRO,A,8000,5.42
24661,30,68000,RENT,7.0,PERSONAL,B,10000,10.75
24662,27,68000,RENT,0.0,CONSOLIDAÇÃO DE DÍVIDAS,B,10000,
24663,34,75000,HIPOTECA,14.0,MÉDICO,B,10000,11.11
24664,28,68496,RENT,8.0,PERSONAL,B,10000,
24665,29,68500,RENT,4.0,OUTRO,B,10000,12.53
24666,30,68580,RENT,3.0,OUTRO,A,10000,7.88
24667,29,75000,HIPOTECA,11.0,MÉDICO,A,10000,5.42
24668,34,69204,RENT,4.0,PERSONAL,B,10000,12.18
24669,30,75000,HIPOTECA,0.0,MELHORIA DE CASA,C,15000,12.98
24670,33,75000,HIPOTECA,6.0,PERSONAL,A,12000,5.42
24671,27,70000,RENT,11.0,MÉDICO,B,10000,10.65
24672,29,75000,HIPOTECA,7.0,EDUCAÇÃO,A,6125,
24673,28,69000,HIPOTECA,9.0,EDUCAÇÃO,A,15000,6.54
24674,31,70000,RENT,0.0,PERSONAL,C,10000,
24675,33,75000,PRÓPRIO,5.0,MELHORIA DE CASA,A,17000,6.54
24676,29,70000,RENT,1.0,MELHORIA DE CASA,A,10000,
24677,35,70000,RENT,1.0,MELHORIA DE CASA,C,10000,13.98
24678,27,75000,HIPOTECA,6.0,MÉDICO,A,10000,5.79
24679,32,75000,HIPOTECA,16.0,EDUCAÇÃO,C,5000,12.61
24680,35,70000,RENT,4.0,OUTRO,E,10000,16.45
24681,28,70000,RENT,2.0,MÉDICO,C,10000,13.48
24682,28,75000,HIPOTECA,12.0,MELHORIA DE CASA,A,16000,6.17
24683,27,70000,RENT,2.0,EDUCAÇÃO,B,10000,10.99
24684,35,70360,RENT,8.0,EDUCAÇÃO,A,10000,6.62
24685,30,75000,PRÓPRIO,0.0,EDUCAÇÃO,A,10000,7.88
24686,30,75000,HIPOTECA,12.0,PERSONAL,A,8000,7.14
24687,32,75000,HIPOTECA,3.0,OUTRO,B,10000,10.38
24688,29,75000,HIPOTECA,3.0,PERSONAL,B,4000,10.75
24689,27,71020,RENT,1.0,MÉDICO,C,10000,12.53
24690,33,75000,HIPOTECA,2.0,MÉDICO,A,10000,7.88
24691,30,75000,HIPOTECA,11.0,MÉDICO,A,15000,7.88
24692,29,58650,HIPOTECA,5.0,MÉDICO,E,3000,17.19
24693,29,71500,RENT,2.0,MÉDICO,C,10000,13.57
24694,29,75000,PRÓPRIO,3.0,MELHORIA DE CASA,A,12000,7.51
24695,33,75000,HIPOTECA,17.0,MÉDICO,C,12000,
24696,31,75000,HIPOTECA,3.0,EDUCAÇÃO,B,12000,10.38
24697,30,75000,HIPOTECA,2.0,MELHORIA DE CASA,C,21000,14.35
24698,30,66000,RENT,5.0,EDUCAÇÃO,D,10000,14.83
24699,30,72000,RENT,1.0,CONSOLIDAÇÃO DE DÍVIDAS,B,10000,9.99
24700,34,72000,RENT,2.0,MELHORIA DE CASA,A,10000,7.51
24701,28,75000,HIPOTECA,6.0,MELHORIA DE CASA,A,10500,
24702,27,75000,HIPOTECA,3.0,OUTRO,B,4000,11.49
24703,34,75000,HIPOTECA,6.0,CONSOLIDAÇÃO DE DÍVIDAS,A,6000,7.51
24704,28,66000,RENT,12.0,CONSOLIDAÇÃO DE DÍVIDAS,D,10000,15.7
24705,27,75000,PRÓPRIO,3.0,MELHORIA DE CASA,C,25000,13.85
24706,29,75000,HIPOTECA,11.0,MELHORIA DE CASA,B,4200,10.99
24707,28,69000,HIPOTECA,5.0,CONSOLIDAÇÃO DE DÍVIDAS,F,25000,19.41
24708,34,73000,RENT,0.0,PERSONAL,B,10000,11.11
24709,32,73000,RENT,4.0,CONSOLIDAÇÃO DE DÍVIDAS,A,10000,8.59
24710,32,75000,HIPOTECA,10.0,OUTRO,E,20000,16.45
24711,28,75000,HIPOTECA,9.0,CONSOLIDAÇÃO DE DÍVIDAS,B,9600,10.62
24712,28,74000,RENT,12.0,MELHORIA DE CASA,B,10000,11.71
24713,33,74000,RENT,3.0,MELHORIA DE CASA,A,10000,
24714,33,74520,RENT,4.0,MELHORIA DE CASA,D,10000,16.89
24715,27,75000,HIPOTECA,4.0,PERSONAL,B,20150,11.36
24716,33,75000,RENT,4.0,MELHORIA DE CASA,A,10000,
24717,28,75000,RENT,6.0,OUTRO,A,10000,7.9
24718,35,75000,PRÓPRIO,2.0,MÉDICO,B,25000,10.99
24719,27,75000,HIPOTECA,5.0,MELHORIA DE CASA,E,8500,17.19
24720,29,75000,HIPOTECA,4.0,CONSOLIDAÇÃO DE DÍVIDAS,C,14400,13.92
24721,32,75000,HIPOTECA,10.0,PERSONAL,C,22000,13.92
24722,32,75000,RENT,3.0,MELHORIA DE CASA,A,10000,7.29
24723,32,75000,HIPOTECA,2.0,EDUCAÇÃO,D,2000,15.65
24724,30,75000,RENT,2.0,MELHORIA DE CASA,A,10000,7.29
24725,27,75000,RENT,9.0,EDUCAÇÃO,B,10000,9.63
24726,34,75000,RENT,2.0,PERSONAL,B,10000,10.0
24727,27,75000,HIPOTECA,0.0,MELHORIA DE CASA,D,23200,
24728,34,58650,HIPOTECA,7.0,MÉDICO,G,12000,20.17
24729,32,75000,HIPOTECA,5.0,PERSONAL,C,15000,13.57
24730,31,75000,HIPOTECA,8.0,OUTRO,B,15600,11.83
24731,30,75000,HIPOTECA,4.0,OUTRO,B,15000,11.48
24732,28,75000,HIPOTECA,2.0,MÉDICO,B,20000,12.18
24733,28,75000,HIPOTECA,3.0,MELHORIA DE CASA,B,6000,11.48
24734,27,75000,HIPOTECA,1.0,PERSONAL,C,18000,13.57
24735,31,75000,RENT,1.0,MÉDICO,C,10000,13.47
24736,28,75000,HIPOTECA,10.0,MÉDICO,A,9800,
24737,29,75000,HIPOTECA,9.0,CONSOLIDAÇÃO DE DÍVIDAS,B,10000,11.48
24738,28,77250,RENT,1.0,PERSONAL,B,10000,9.2
24739,31,60775,RENT,4.0,MÉDICO,D,10000,16.49
24740,31,75000,HIPOTECA,3.0,OUTRO,F,8000,18.21
24741,34,75000,HIPOTECA,2.0,CONSOLIDAÇÃO DE DÍVIDAS,C,8400,
24742,29,75000,HIPOTECA,1.0,MÉDICO,A,12000,9.63
24743,32,75000,HIPOTECA,0.0,EDUCAÇÃO,B,10000,11.89
24744,31,78504,RENT,2.0,EDUCAÇÃO,C,10000,11.41
24745,35,79000,RENT,7.0,MÉDICO,A,10000,7.51
24746,33,75000,HIPOTECA,13.0,OUTRO,D,4000,14.11
24747,28,75000,HIPOTECA,5.0,OUTRO,B,10000,12.21
24748,28,79200,RENT,6.0,MÉDICO,A,10000,7.66
24749,29,80000,RENT,3.0,EDUCAÇÃO,D,10000,17.27
24750,30,69000,HIPOTECA,3.0,MELHORIA DE CASA,C,8500,
24751,34,80000,RENT,6.0,CONSOLIDAÇÃO DE DÍVIDAS,B,10000,9.91
24752,28,75000,OUTROS,4.0,OUTRO,D,7200,15.05
24753,31,75000,HIPOTECA,0.0,EDUCAÇÃO,D,20000,14.74
24754,31,80000,RENT,6.0,PERSONAL,A,10000,
24755,27,75000,PRÓPRIO,11.0,MELHORIA DE CASA,C,6000,13.47
24756,27,75000,HIPOTECA,0.0,EDUCAÇÃO,A,4200,9.32
24757,27,75000,HIPOTECA,2.0,OUTRO,B,8000,10.95
24758,33,75000,HIPOTECA,3.0,MELHORIA DE CASA,B,15000,12.21
24759,34,75000,HIPOTECA,7.0,CONSOLIDAÇÃO DE DÍVIDAS,A,6500,9.38
24760,31,80000,RENT,3.0,OUTRO,A,10000,7.66
24761,27,75000,HIPOTECA,1.0,MELHORIA DE CASA,B,3900,10.51
24762,27,58650,HIPOTECA,5.0,MÉDICO,E,7500,15.07
24763,28,75000,HIPOTECA,12.0,OUTRO,C,15250,11.34
24764,33,75000,PRÓPRIO,17.0,PERSONAL,A,6000,7.68
24765,29,75000,HIPOTECA,0.0,PERSONAL,B,3000,9.45
24766,30,69000,HIPOTECA,0.0,CONSOLIDAÇÃO DE DÍVIDAS,B,14000,10.14
24767,31,80000,RENT,0.0,MELHORIA DE CASA,A,10000,8.59
24768,27,75000,HIPOTECA,11.0,EDUCAÇÃO,E,21000,15.2
24769,27,75000,PRÓPRIO,0.0,MELHORIA DE CASA,A,7500,8.38
24770,29,69000,HIPOTECA,2.0,MELHORIA DE CASA,D,25000,12.8
24771,27,80004,RENT,11.0,PERSONAL,D,10000,15.2
24772,35,75000,HIPOTECA,5.0,PERSONAL,B,5000,8.7
24773,35,80004,RENT,5.0,EDUCAÇÃO,A,10000,7.51
24774,30,81004,RENT,3.0,OUTRO,A,10000,6.91
24775,27,75288,HIPOTECA,12.0,MÉDICO,B,18050,10.0
24776,32,75333,HIPOTECA,1.0,EDUCAÇÃO,B,15000,11.58
24777,27,75400,HIPOTECA,3.0,MÉDICO,A,6000,7.74
24778,27,75500,HIPOTECA,8.0,EDUCAÇÃO,A,9000,7.9
24779,28,75500,HIPOTECA,12.0,EDUCAÇÃO,D,3500,14.91
24780,35,75573,HIPOTECA,9.0,MELHORIA DE CASA,B,22000,9.88
24781,29,83000,RENT,13.0,EDUCAÇÃO,B,10000,11.99
24782,27,75600,HIPOTECA,4.0,PERSONAL,C,25000,13.61
24783,28,83004,RENT,3.0,CONSOLIDAÇÃO DE DÍVIDAS,B,10000,11.86
24784,28,65984,RENT,12.0,MÉDICO,D,10000,15.33
24785,27,75670,HIPOTECA,0.0,MÉDICO,A,10000,8.94
24786,30,75689,HIPOTECA,13.0,MELHORIA DE CASA,C,10000,13.48
24787,33,75693,HIPOTECA,5.0,EDUCAÇÃO,B,22000,10.25
24788,27,77976,RENT,2.0,OUTRO,C,10000,13.85
24789,29,59354,HIPOTECA,5.0,MÉDICO,D,9600,13.67
24790,27,75852,HIPOTECA,0.0,CONSOLIDAÇÃO DE DÍVIDAS,A,4000,9.32
24791,33,78000,RENT,7.0,MELHORIA DE CASA,C,10000,13.06
24792,30,59497,HIPOTECA,4.0,MÉDICO,D,17000,16.89
24793,29,75996,PRÓPRIO,3.0,OUTRO,B,8000,10.74
24794,32,84456,RENT,5.0,CONSOLIDAÇÃO DE DÍVIDAS,B,10000,9.88
24795,33,84996,RENT,17.0,EDUCAÇÃO,A,10000,8.0
24796,27,84996,RENT,12.0,PERSONAL,B,10000,10.51
24797,29,76000,PRÓPRIO,13.0,MÉDICO,D,28000,16.77
24798,33,85000,RENT,0.0,PERSONAL,B,10000,
24799,30,85000,RENT,4.0,MELHORIA DE CASA,A,10000,6.62
24800,27,76000,HIPOTECA,7.0,EDUCAÇÃO,B,6400,10.65
24801,28,70000,HIPOTECA,12.0,CONSOLIDAÇÃO DE DÍVIDAS,A,9000,5.42
24802,34,85000,RENT,3.0,MELHORIA DE CASA,C,10000,12.87
24803,30,85000,RENT,0.0,CONSOLIDAÇÃO DE DÍVIDAS,C,10000,13.16
24804,27,76000,HIPOTECA,11.0,CONSOLIDAÇÃO DE DÍVIDAS,A,12000,
24805,35,76000,HIPOTECA,6.0,PERSONAL,A,10000,5.42
24806,30,76000,HIPOTECA,5.0,MELHORIA DE CASA,A,6250,7.88
24807,27,85248,RENT,0.0,MÉDICO,B,10000,9.99
24808,27,76000,HIPOTECA,2.0,CONSOLIDAÇÃO DE DÍVIDAS,B,10000,10.99
24809,29,88000,RENT,7.0,MELHORIA DE CASA,A,10000,7.51
24810,27,88000,RENT,4.0,OUTRO,A,10000,7.51
24811,31,89000,RENT,1.0,OUTRO,B,10000,10.99
24812,27,89904,RENT,1.0,EDUCAÇÃO,B,10000,10.0
24813,34,70000,HIPOTECA,7.0,CONSOLIDAÇÃO DE DÍVIDAS,B,17000,11.14
24814,31,78000,RENT,15.0,EDUCAÇÃO,C,10000,14.27
24815,27,90000,RENT,7.0,OUTRO,C,10000,14.27
24816,30,76080,HIPOTECA,8.0,MELHORIA DE CASA,B,12000,11.14
24817,29,76176,HIPOTECA,12.0,MÉDICO,A,4800,6.99
24818,30,76200,HIPOTECA,3.0,MELHORIA DE CASA,A,3200,8.49
24819,29,76200,HIPOTECA,13.0,EDUCAÇÃO,A,20000,6.91
24820,33,76248,HIPOTECA,17.0,MÉDICO,A,10400,7.66
24821,27,90000,RENT,4.0,MELHORIA DE CASA,A,10000,7.49
24822,30,90000,RENT,14.0,PERSONAL,D,10000,15.62
24823,30,76404,HIPOTECA,14.0,MÉDICO,A,12000,6.54
24824,27,90000,RENT,3.0,CONSOLIDAÇÃO DE DÍVIDAS,A,10000,7.66
24825,28,76500,HIPOTECA,12.0,MÉDICO,B,10000,12.42
24826,29,76500,HIPOTECA,13.0,EDUCAÇÃO,A,13475,8.94
24827,32,90000,RENT,2.0,CONSOLIDAÇÃO DE DÍVIDAS,B,10000,11.12
24828,29,76596,HIPOTECA,14.0,MELHORIA DE CASA,C,17600,13.16
24829,30,90000,RENT,4.0,EDUCAÇÃO,E,10000,14.18
24830,27,76788,HIPOTECA,0.0,CONSOLIDAÇÃO DE DÍVIDAS,B,17000,12.42
24831,27,60174,HIPOTECA,11.0,MÉDICO,B,3025,10.99
24832,27,76800,HIPOTECA,3.0,EDUCAÇÃO,B,5000,11.49
24833,29,76800,PRÓPRIO,,OUTRO,B,2400,9.62
24834,27,70800,HIPOTECA,0.0,EDUCAÇÃO,G,20000,21.21
24835,28,76992,HIPOTECA,8.0,EDUCAÇÃO,B,1800,12.18
24836,31,77000,HIPOTECA,4.0,OUTRO,C,10000,14.65
24837,32,77000,HIPOTECA,9.0,EDUCAÇÃO,D,10000,16.77
24838,30,80004,RENT,2.0,CONSOLIDAÇÃO DE DÍVIDAS,B,10000,12.21
24839,31,77000,HIPOTECA,15.0,MELHORIA DE CASA,B,6000,12.69
24840,27,77000,HIPOTECA,12.0,EDUCAÇÃO,A,4900,6.03
24841,28,77000,HIPOTECA,4.0,CONSOLIDAÇÃO DE DÍVIDAS,B,2600,11.71
24842,29,93000,RENT,1.0,MELHORIA DE CASA,B,10000,11.14
24843,33,77000,HIPOTECA,9.0,PERSONAL,A,12000,7.29
24844,27,77000,HIPOTECA,11.0,OUTRO,B,18500,11.11
24845,34,95000,RENT,7.0,MÉDICO,B,10000,9.99
24846,30,77000,HIPOTECA,4.0,CONSOLIDAÇÃO DE DÍVIDAS,A,8000,7.14
24847,35,60350,HIPOTECA,15.0,MÉDICO,E,25000,16.82
24848,29,95000,RENT,1.0,PERSONAL,B,10000,10.38
24849,29,77000,HIPOTECA,3.0,PERSONAL,A,5000,7.14
24850,30,77000,HIPOTECA,5.0,CONSOLIDAÇÃO DE DÍVIDAS,A,1500,6.39
24851,30,77000,HIPOTECA,2.0,PERSONAL,B,25000,12.18
24852,27,71000,PRÓPRIO,0.0,OUTRO,E,5000,17.39
24853,27,102000,RENT,2.0,MELHORIA DE CASA,A,10150,
24854,28,77000,HIPOTECA,5.0,PERSONAL,B,15000,12.21
24855,27,146000,RENT,3.0,OUTRO,C,10175,12.99
24856,35,77040,HIPOTECA,8.0,MELHORIA DE CASA,A,5900,5.99
24857,29,44000,RENT,0.0,EDUCAÇÃO,B,10200,10.2
24858,27,77065,HIPOTECA,11.0,PERSONAL,A,23700,6.17
24859,27,48000,RENT,5.0,MÉDICO,B,10200,10.38
24860,28,54400,RENT,0.0,MÉDICO,D,10200,16.89
24861,29,77248,HIPOTECA,13.0,MELHORIA DE CASA,C,21600,13.85
24862,28,90000,RENT,1.0,PERSONAL,A,10200,8.9
24863,35,77268,HIPOTECA,11.0,EDUCAÇÃO,C,7500,11.03
24864,30,77270,HIPOTECA,9.0,MELHORIA DE CASA,A,3000,7.74
24865,29,77367,PRÓPRIO,12.0,EDUCAÇÃO,A,1000,7.37
24866,31,21000,RENT,15.0,MÉDICO,A,11000,8.59
24867,29,71400,HIPOTECA,14.0,PERSONAL,C,10000,14.27
24868,28,77500,PRÓPRIO,3.0,EDUCAÇÃO,A,8000,8.49
24869,32,77500,HIPOTECA,3.0,PERSONAL,B,13000,
24870,30,77500,HIPOTECA,2.0,CONSOLIDAÇÃO DE DÍVIDAS,A,9000,7.88
24871,27,30000,RENT,8.0,CONSOLIDAÇÃO DE DÍVIDAS,B,11000,9.91
24872,28,77544,HIPOTECA,2.0,PERSONAL,E,15000,16.63
24873,28,71652,HIPOTECA,11.0,PERSONAL,G,25000,20.03
24874,33,32400,RENT,8.0,EDUCAÇÃO,A,11000,6.99
24875,31,77940,HIPOTECA,3.0,CONSOLIDAÇÃO DE DÍVIDAS,B,16250,10.99
24876,29,78000,HIPOTECA,2.0,PERSONAL,A,18000,6.62
24877,33,78000,HIPOTECA,17.0,MÉDICO,C,3200,13.49
24878,29,35000,RENT,4.0,MÉDICO,A,11000,8.59
