idade,renda,propriedadeCasa,tempoEmprego,intensao,grau,valor,juros
27,60000,1,2,0,1,15000,11
30,60000,0,0,2,0,8000,7
31,40000,1,5,4,0,14000,6
35,45000,1,16,1,2,6500,13
30,85000,0,5,4,0,4200,5
28,55000,1,7,4,0,8000,11
27,32000,0,1,4,0,5800,7
34,41600,1,16,0,0,17500,6
29,95000,1,4,5,2,2400,13
27,80000,1,5,3,2,35000,11
29,36000,0,1,3,1,12000,12
28,39000,0,3,4,1,5000,10
35,20000,0,1,2,1,5500,12
33,35000,1,2,1,0,6000,5
30,105000,3,14,5,1,15400,11
30,49000,3,7,5,1,8500,12
27,60000,0,11,4,1,25000,11
33,62000,0,4,1,1,8000,11
33,30000,0,2,2,4,6000,19
29,32000,1,13,4,0,8000,5
27,90000,0,11,4,1,16000,8
32,19200,0,0,3,1,5000,9
32,101000,0,0,0,3,15000,17
29,200000,0,14,4,1,16000,12
32,95200,1,15,1,0,15000,5
29,60000,1,4,4,2,14125,13
31,101000,0,3,0,0,20000,7
31,80000,0,6,3,0,10000,11
27,19498,0,3,5,0,9575,6
32,31000,0,2,1,3,7400,16
28,68000,1,7,5,1,2500,11
29,37500,0,7,4,1,3300,10
29,52000,0,9,3,0,10000,8
27,90000,1,4,0,0,15000,11
32,84996,1,4,4,0,9000,9
34,90000,1,5,5,1,24250,10
32,32004,0,1,0,3,3400,11
33,36500,1,1,3,1,10000,9
34,26400,1,0,0,1,3600,9
29,45000,0,0,2,2,12000,12
32,48000,1,8,0,0,5200,5
27,40000,0,11,2,0,20000,6
31,65000,0,8,1,1,7500,10
30,84000,1,13,4,1,12000,11
33,25000,1,0,0,2,3000,12
27,53004,1,10,0,1,5600,11
27,66300,1,11,2,3,21000,15
28,64049,1,7,4,1,20000,12
28,131040,1,0,2,2,10000,13
27,35000,0,5,3,2,10000,13
27,235000,1,5,4,2,28000,15
28,33600,1,12,2,0,3000,5
28,145000,1,9,2,1,25000,11
28,50400,0,8,1,3,18500,16
27,40000,0,1,2,2,7200,13
31,75000,0,1,4,2,10000,13
32,103000,1,0,1,4,33000,18
30,42564,0,3,2,1,15000,10
27,40000,1,4,5,2,8000,14
27,80000,1,1,1,1,20000,11
27,45150,0,1,3,2,18000,13
27,35000,0,1,3,1,8000,12
30,24000,0,0,4,1,5000,10
27,112548,1,11,3,0,24000,11
29,144000,1,13,3,0,16000,6
27,63000,3,2,1,0,9500,8
29,50004,1,1,2,2,1500,13
28,50500,0,3,5,2,5200,12
33,21600,0,3,4,1,10000,12
27,120000,1,2,1,0,7000,7
28,110000,1,12,2,1,15000,10
27,100000,1,1,5,0,12000,6
32,56784,3,3,2,3,12000,14
27,48000,0,2,5,0,4000,6
34,97356,0,12,5,2,20000,13
33,53000,0,1,2,2,12000,12
35,64000,1,11,2,0,14500,7
31,89000,0,1,2,1,10000,10
31,106000,1,15,0,1,2400,9
27,120000,1,3,4,1,14000,11
28,24000,0,0,1,1,5000,11
29,60000,1,13,2,0,13500,7
28,110000,1,1,2,0,12000,8
28,85000,0,8,1,1,8000,11
30,265000,1,3,5,3,24000,14
34,126000,1,2,5,1,9600,11
33,86000,1,5,4,3,15000,16
31,49000,0,6,4,0,5600,6
28,136092,1,2,3,2,8000,13
28,66725,0,3,2,3,9000,16
28,33400,1,12,4,0,16700,7
30,70000,0,3,5,2,7200,11
33,100000,1,1,1,1,25000,10
33,96000,1,0,0,2,8000,13
32,32000,0,1,0,4,2600,11
29,38004,0,2,1,2,1500,12
31,60000,1,9,2,4,22000,16
31,135000,1,12,1,2,15000,13
29,28000,0,0,2,2,10000,12
35,37000,0,2,3,1,2000,11
34,160000,1,14,5,2,25000,13
32,26400,0,0,3,0,8000,7
30,130000,1,14,0,1,4000,11
31,238000,1,14,0,3,12000,14
28,42240,3,2,4,1,12000,11
28,90000,1,7,4,0,12000,8
29,74000,1,8,1,1,25000,11
29,120000,0,1,2,2,17500,12
28,30000,1,4,4,2,7500,11
30,57000,1,6,5,0,4000,8
32,227500,0,3,5,2,25000,12
27,54000,1,0,0,3,12000,16
32,78500,0,4,1,1,15000,11
34,77000,0,3,0,3,35000,18
34,84000,1,15,2,1,9250,11
28,66920,0,12,2,2,5000,14
29,30000,0,4,4,4,10200,17
30,71400,0,0,0,2,9600,12
35,39996,1,0,2,3,15000,14
31,60000,0,11,1,1,15000,11
29,50000,0,4,3,2,5050,12
30,200000,1,0,2,0,10000,8
29,27000,0,8,2,0,5000,6
31,78504,0,2,1,2,10000,11
32,45000,1,4,4,1,7200,12
27,24000,0,2,2,0,1450,11
33,32004,0,3,4,0,4000,8
27,20000,0,4,4,2,3250,11
27,120000,1,4,0,0,8400,7
30,30000,1,3,0,0,5100,7
31,80000,1,0,4,1,15000,10
28,45000,0,4,2,2,9000,14
35,60000,0,0,5,2,4000,13
27,67000,1,1,3,0,4200,11
33,160000,1,3,0,1,22000,10
29,76596,1,14,2,2,17600,13
30,50000,1,11,0,1,10000,11
27,78000,3,4,2,1,6000,12
28,126000,1,2,5,1,12000,11
32,120000,1,0,0,0,6600,7
27,45727,1,5,3,3,1000,16
27,120000,0,2,1,1,11050,12
28,44000,1,12,1,1,8000,10
29,260000,1,0,5,1,20000,10
27,69790,0,6,1,1,18000,10
29,60000,1,7,2,0,8500,6
33,21996,0,0,3,2,9250,12
29,50000,1,4,4,1,21850,12
33,49548,0,6,4,2,2800,12
35,17640,3,4,4,3,4000,16
29,56500,0,3,1,1,7000,11
30,148000,0,8,3,3,10000,13
28,60000,1,5,4,1,6000,10
29,85500,1,3,5,0,9500,11
27,54000,1,1,5,1,27575,11
28,59600,0,2,0,0,5000,5
33,60000,0,3,0,0,9000,8
27,31200,1,1,0,0,7500,7
27,258000,0,11,1,4,35000,18
29,55000,0,3,0,1,1200,9
32,53408,1,8,3,1,1400,10
28,57360,1,3,4,1,23000,11
28,59000,1,12,3,0,5000,7
30,33000,0,4,0,2,1000,14
29,50000,1,0,4,0,6300,6
35,27996,0,14,2,1,8500,11
31,73000,1,4,0,5,16000,19
30,34000,0,0,4,1,4000,10
31,72000,0,6,4,1,21000,11
34,42000,1,18,2,0,2000,5
30,66888,1,6,5,2,15000,12
35,85000,1,2,3,1,8400,11
27,146000,1,5,3,0,2500,8
29,66000,0,0,0,3,3150,15
29,46344,0,0,1,1,3500,11
29,97000,0,4,3,1,25000,10
29,63000,0,13,2,0,10000,7
28,13500,3,0,3,0,6700,9
28,50176,0,3,3,1,5000,10
34,80300,1,3,5,2,15000,12
29,53000,0,0,4,0,5000,5
27,90000,3,1,3,0,7500,7
27,75000,0,2,1,0,14000,9
28,206000,0,2,5,2,24000,11
30,55000,1,1,5,1,6500,10
30,120000,1,14,3,3,7500,15
31,68000,1,2,0,1,18000,10
35,65000,1,19,0,1,20000,10
29,50000,0,6,1,0,3000,7
28,78000,1,12,2,1,13000,11
34,91000,1,19,2,1,15000,11
29,33000,0,2,1,2,1700,15
33,76248,1,17,1,0,10400,7
30,42000,0,4,2,1,14750,11
29,85000,1,2,4,0,10000,7
28,73200,0,2,3,0,12000,8
30,60600,1,1,2,0,3000,7
27,90000,0,4,3,0,10000,7
27,40000,0,8,4,1,12000,10
28,12000,0,0,2,2,2400,12
27,30000,0,3,0,0,13000,7
32,348000,1,16,4,1,25000,11
29,81000,1,5,0,4,12000,11
27,70000,0,11,3,1,10000,10
32,75000,0,3,3,3,12800,14
34,36000,0,1,2,2,4000,13
29,62532,0,6,4,2,9000,13
28,82300,0,3,3,0,3600,9
27,80000,1,11,3,0,5000,8
29,44991,1,13,2,2,5000,14
31,60000,3,0,3,1,24250,12
28,92000,1,12,3,5,24500,18
31,151000,1,1,5,2,21000,11
27,115000,1,0,2,0,12000,7
30,144000,1,7,4,0,6000,8
29,73000,1,7,1,0,12000,7
32,70000,0,2,1,0,9850,7
31,35352,1,15,0,0,9000,6
28,77385,0,3,0,0,6000,7
33,135000,3,0,3,1,17500,11
27,80000,1,7,2,1,7400,12
27,52000,0,0,2,2,22950,13
28,33000,3,1,4,3,7500,15
32,27000,0,2,1,2,6000,12
32,34000,1,5,4,0,4000,7
29,70000,0,2,1,0,4350,11
34,180000,1,9,4,2,12900,12
29,19200,3,7,4,0,6000,11
32,65000,3,3,1,2,12000,13
32,74000,1,5,3,1,15000,11
28,73000,0,3,0,2,1000,11
32,78000,0,0,1,2,13000,12
30,73000,0,15,4,1,5500,9
35,115000,0,2,2,0,14000,11
29,75000,1,3,2,1,4000,10
30,20520,0,0,2,1,5000,9
27,58000,0,0,1,2,4600,13
27,62000,0,7,5,0,5000,11
27,55200,3,4,4,1,4000,11
31,82000,1,15,0,0,9000,5
28,33288,0,2,0,2,10800,12
29,74872,0,4,4,0,15000,7
27,62400,1,12,2,0,12000,5
29,40000,0,3,2,1,14150,12
29,60000,1,1,3,1,5600,12
27,60000,1,3,4,1,6000,11
27,29120,0,2,2,1,4000,10
28,30000,0,4,0,0,8000,11
28,51043,1,12,3,2,2100,12
29,40000,1,9,4,0,5000,6
27,70176,0,3,2,0,9000,7
28,56000,1,5,2,2,5050,12
29,105000,1,13,2,0,12000,7
30,52800,0,4,4,1,2400,9
35,43000,0,19,0,2,1200,13
29,16800,0,4,4,0,5000,6
27,38000,1,11,0,1,5000,9
27,66240,0,7,2,0,5000,5
30,180000,1,0,1,0,6000,6
30,66000,1,15,0,1,15000,11
32,38000,0,2,0,1,12000,12
27,45600,1,3,0,0,1450,8
28,107364,1,12,0,0,8000,6
34,67392,1,0,0,2,15000,13
28,100000,1,13,4,0,13000,8
35,29400,0,0,1,1,6150,12
29,62500,1,13,2,1,5000,11
30,49110,0,2,4,1,19775,12
28,28800,1,2,1,1,2000,10
31,37584,0,0,2,1,3900,11
27,65000,1,11,5,0,8000,7
33,29000,0,0,1,2,10000,13
34,30000,1,4,4,0,4300,7
32,140000,1,3,5,1,5000,10
27,75000,1,0,4,0,7500,8
32,84456,0,5,5,1,10000,9
34,90000,1,19,3,2,5000,13
27,39480,1,2,1,2,7200,13
29,62000,1,6,3,0,12000,7
28,29000,0,4,0,3,10000,16
28,28320,0,4,3,3,8700,14
29,118400,1,11,1,0,35000,7
28,25000,0,1,3,0,5000,7
27,55200,0,0,0,0,4000,6
28,47004,1,12,2,2,10000,13
31,85000,0,5,3,2,16000,11
31,80000,1,5,4,0,6000,7
31,90000,1,11,2,0,12000,6
33,143004,1,17,5,0,10000,6
27,50000,1,2,3,2,10750,13
27,65000,0,12,2,2,5000,13
27,51298,0,11,3,1,1000,10
35,36000,0,5,2,0,7000,6
31,54050,0,8,1,1,12000,10
32,50000,3,16,2,0,8000,7
34,60000,1,6,4,4,10500,15
27,20000,0,1,1,2,6000,13
35,32000,0,4,0,0,14500,6
33,612000,0,3,2,2,5950,12
33,110000,0,3,3,2,10000,13
31,50000,0,1,3,1,10000,10
28,81000,1,11,4,0,6000,6
34,47700,0,2,0,0,9000,7
31,24996,0,0,4,2,10750,12
33,96000,1,5,3,0,9000,7
31,45000,0,5,4,0,14000,7
30,28000,3,5,5,1,6300,11
28,115000,1,11,5,0,5000,7
33,30000,0,14,2,1,7500,11
35,72000,1,3,2,0,12800,6
29,153000,0,1,0,1,17600,8
30,57996,0,2,5,2,8400,12
32,250000,1,9,3,3,25000,14
34,40000,0,3,1,1,25000,10
27,65000,0,4,4,0,28000,7
32,61200,1,4,4,0,15000,6
35,54000,0,1,1,3,9000,14
31,47700,0,2,2,1,12000,11
35,130000,0,6,2,1,4375,11
31,351699,0,7,5,3,10500,15
30,34000,0,0,0,3,2400,15
33,60000,3,4,1,2,10000,13
27,48000,0,0,0,1,10000,10
34,103363,1,4,3,1,15000,11
31,95000,1,5,0,1,15000,11
31,96000,3,3,3,1,10000,9
29,39000,1,12,1,0,16000,5
28,75000,0,5,3,0,5000,7
33,37000,1,2,2,1,13000,10
28,30000,0,7,3,1,10000,10
27,38400,0,6,2,1,5000,9
31,77940,1,3,3,1,16250,10
28,140000,0,0,5,0,7400,6
31,47500,0,2,3,2,10000,15
32,45000,1,6,2,0,6400,7
27,50000,0,5,5,1,12000,10
32,38000,0,3,0,0,6350,5
35,90000,0,0,3,1,12000,10
32,200000,0,14,3,1,25000,10
27,120000,1,11,4,0,7000,6
27,56000,0,2,4,1,14000,10
30,10800,3,4,4,1,2400,9
28,44000,0,5,4,2,16000,13
33,92000,1,8,4,2,20000,13
32,107800,3,3,4,2,5200,14
35,250000,3,8,3,1,15000,9
28,90080,1,9,5,0,5500,7
32,120000,1,16,3,1,5600,10
27,120000,1,4,5,3,25000,16
29,39996,0,0,4,2,4000,11
28,68004,0,1,4,2,15000,13
34,56000,0,16,0,0,5000,8
32,35000,1,11,0,2,4000,13
27,65000,0,0,5,1,12000,11
30,51372,0,4,2,0,4500,6
31,95000,0,2,1,2,2500,13
30,42000,0,0,1,1,2250,8
27,25000,0,4,0,3,8000,14
28,110004,1,2,1,1,15000,11
30,69996,0,0,4,1,2000,10
28,30000,0,4,1,1,3900,11
35,17280,0,6,1,3,7200,12
29,33000,0,6,3,0,5000,8
27,42000,0,6,3,2,3000,11
32,83196,0,1,1,1,9350,11
27,70000,0,4,4,1,20000,11
27,31200,1,1,5,1,12300,12
28,24000,1,2,4,0,1500,7
33,36500,1,4,4,0,8500,11
27,30996,0,1,2,3,2600,14
28,30000,0,2,0,0,12000,5
35,31000,1,9,3,2,15000,13
27,110000,0,5,2,1,18000,9
28,30000,0,13,2,1,14800,11
27,88000,0,11,3,0,9000,6
34,33666,0,4,0,3,8000,17
32,35000,0,2,4,1,5500,11
28,40000,0,6,1,2,10500,14
31,20500,1,4,0,0,1000,6
34,35000,0,9,1,0,8000,11
28,25000,0,1,1,1,12000,9
27,51000,3,11,3,0,18000,7
29,54000,1,8,3,3,14800,15
27,43200,0,4,2,0,10000,7
31,62000,1,4,2,0,6550,5
30,54000,1,3,0,2,5000,12
35,30000,0,0,3,1,3000,10
28,56000,0,7,0,5,20000,18
28,39000,0,6,2,3,3600,16
31,30372,0,2,4,3,20200,14
27,44000,1,3,1,2,6400,13
33,59450,1,1,4,1,3000,10
30,138000,1,3,1,4,23975,17
33,40000,0,17,1,3,11175,14
28,100000,1,3,1,2,8000,13
29,120000,3,11,4,3,5000,14
32,120000,1,13,1,1,2000,11
33,125000,1,2,0,0,20000,7
33,135000,3,0,5,0,6275,6
30,135000,0,4,3,3,25000,15
33,400000,1,9,2,0,15000,6
34,75500,0,0,1,3,19200,16
29,24960,0,13,0,0,4000,5
27,136000,1,3,4,0,5000,6
29,98850,0,6,0,0,12500,11
29,48000,1,8,2,0,4500,5
27,60000,0,1,3,2,10000,13
33,63996,1,15,1,0,3200,5
33,75000,1,17,1,2,12000,11
31,78000,1,0,0,0,5000,11
33,170000,3,15,2,2,21000,14
28,69000,1,5,0,3,20000,14
27,24000,0,0,3,1,2800,10
31,85000,0,1,2,0,18500,7
33,123000,0,5,1,1,12000,11
28,24000,0,8,1,1,8875,10
27,19200,1,3,0,3,1400,16
28,52000,1,10,0,0,13600,7
27,49000,0,11,3,1,4000,10
29,55400,0,2,5,2,7000,10
35,40000,3,0,2,0,5000,6
27,44004,1,2,2,0,10000,6
28,50000,1,1,4,0,8000,5
29,61455,1,1,2,5,10000,18
27,20000,0,0,3,1,8000,11
29,40000,1,8,0,0,8000,8
30,54000,0,2,5,4,5000,15
29,48000,0,13,3,0,10000,7
35,90000,0,3,0,1,11000,11
28,38000,0,12,4,0,3200,9
29,32400,1,2,0,1,10625,11
27,98004,0,8,3,0,10000,6
30,9600,0,1,0,2,1500,12
31,60000,0,4,1,0,25000,8
30,50000,0,2,0,2,2000,14
28,604000,1,12,4,1,25000,9
29,72000,0,13,0,2,15900,13
27,60000,0,11,1,1,1800,11
30,120000,1,15,1,0,11000,6
29,92004,1,12,2,1,10000,9
31,24000,0,3,1,0,6000,8
31,78000,0,1,1,0,14000,9
33,50000,0,1,5,0,9000,7
30,78000,1,1,2,2,26000,15
31,50000,0,9,0,0,12000,6
28,55000,3,13,2,0,18000,7
29,92000,1,8,1,1,10000,11
27,28800,0,0,1,0,3000,7
27,35000,0,3,1,1,10000,9
29,89849,1,13,4,2,6000,13
30,300000,3,14,3,1,35000,10
31,56000,1,4,2,0,8000,8
34,30144,1,3,0,2,18000,12
32,48000,0,15,3,0,3600,6
28,48000,1,13,2,2,5000,15
34,48989,3,10,5,0,2400,7
27,57240,3,4,2,1,15000,11
28,60000,1,6,1,1,15000,11
35,24960,0,6,3,0,1400,8
29,47133,0,5,2,1,5100,11
33,39504,1,17,4,0,3000,7
34,480000,1,5,4,3,14000,14
28,60000,0,12,0,0,4600,7
27,34152,0,5,1,2,5000,13
29,30000,1,3,5,0,6000,5
28,48000,0,7,4,2,4000,14
29,74000,0,3,1,2,16000,13
29,89520,3,13,1,2,8000,13
28,64600,1,12,2,0,5000,8
32,75000,1,2,3,3,2000,15
29,18000,0,4,0,1,6400,10
32,240000,1,5,2,0,8400,7
29,48712,1,13,3,0,11050,5
31,124992,1,15,3,0,24000,8
27,44000,1,0,1,2,6000,13
27,44000,0,5,1,1,13650,10
30,24000,1,4,2,0,7000,6
31,54000,1,12,5,0,15000,8
27,132000,0,6,0,2,20000,12
33,24000,0,6,2,0,10000,8
27,49000,1,11,2,1,8500,10
33,120999,1,7,0,2,15200,13
34,60000,0,14,2,2,10000,13
28,56100,0,12,2,0,8400,7
29,180000,1,2,3,0,20000,11
27,84000,0,7,2,2,12000,13
31,69000,0,12,5,0,16000,5
29,44000,0,14,1,1,16000,11
31,50000,1,7,0,0,4800,6
31,20000,3,3,4,1,5000,11
27,64000,0,2,0,2,5000,12
30,96000,1,8,5,1,17000,10
31,190000,1,15,0,2,24000,11
29,118374,1,13,5,2,3500,13
32,100000,0,7,0,2,14400,13
28,115000,1,3,1,0,18500,11
30,49000,0,2,4,3,5000,15
27,78200,3,4,2,4,35000,17
31,96000,1,4,2,0,9600,5
31,58000,1,15,5,0,8875,11
29,97000,3,3,2,1,12000,11
27,69000,1,3,1,1,4000,11
34,73000,1,7,4,0,20675,11
27,42000,0,1,1,0,10000,11
28,21000,0,6,0,0,6250,7
29,69000,3,11,2,1,6000,11
33,37440,0,5,4,1,4400,11
30,60000,3,11,1,0,20000,6
27,61200,1,11,2,1,5000,11
33,81000,1,2,3,1,7500,10
34,30000,0,5,2,0,4200,5
30,50000,3,3,5,0,5000,5
33,54000,0,15,4,1,10000,10
33,87000,1,1,4,3,5000,14
27,82500,1,3,0,0,11100,8
28,62040,0,0,0,2,13400,13
33,44000,0,3,2,1,2725,12
35,28080,0,3,0,2,9600,13
27,150000,3,0,1,0,10000,8
34,60353,0,13,4,1,8500,10
31,42000,3,0,5,1,7200,9
28,66000,1,2,3,0,6500,5
32,29100,1,3,2,3,10000,15
34,40000,0,2,1,1,5000,12
28,62352,1,3,1,0,3800,6
34,30636,0,4,0,1,10000,10
32,29500,1,4,1,1,7000,10
31,30000,0,0,3,3,6600,16
31,77000,1,4,5,2,10000,14
28,48715,0,2,0,2,12000,12
28,79536,1,12,4,0,16425,7
28,80000,1,13,1,1,21000,11
28,75000,1,12,0,2,15250,11
30,30809,0,1,2,1,11200,11
35,53500,1,3,5,1,10000,9
30,55536,1,14,2,2,1000,11
28,48000,0,4,3,3,2000,14
35,48000,0,6,1,0,17000,7
33,53000,0,6,0,1,2500,9
35,32900,0,4,5,2,4800,13
34,135000,0,6,3,4,20000,17
33,115000,1,10,4,1,25000,11
29,68004,0,3,2,1,18000,10
27,38000,1,3,3,1,4500,9
28,82500,0,4,3,4,11000,16
29,48000,0,4,3,1,10000,10
31,24000,0,2,4,0,3000,7
35,200000,0,7,2,1,5000,11
30,39000,0,1,2,0,2300,8
32,106000,1,3,3,0,10000,11
29,92000,1,8,5,0,12000,6
30,46044,0,4,3,1,5000,11
35,123000,0,2,5,4,25000,17
28,53544,0,12,2,2,1800,11
35,66000,1,4,1,0,3000,6
28,64000,0,1,4,2,10000,11
29,42000,0,6,3,2,18000,14
33,140000,1,14,0,0,9600,6
32,43625,0,2,4,1,1500,11
34,35100,1,16,1,2,9000,13
34,50000,1,11,0,0,4000,8
34,51621,1,5,5,1,3500,11
28,61000,1,12,4,0,12000,6
32,50000,0,3,2,2,2500,13
28,48996,0,8,2,3,15000,14
34,225000,1,4,0,2,3000,13
34,75000,1,3,3,0,3000,7
31,51500,0,6,5,3,19000,14
28,105000,0,0,3,4,20000,11
29,48000,1,3,3,2,17375,14
31,111000,1,3,4,0,5150,6
29,83000,1,13,0,0,7500,8
27,69996,0,3,5,3,10800,14
34,45000,1,1,0,1,12000,11
31,16656,1,4,1,2,2400,14
34,30000,0,2,0,0,12000,8
34,109200,1,18,1,2,6000,12
27,75288,1,12,2,1,18050,10
28,84800,0,4,3,1,9000,11
29,40000,0,1,0,0,3600,8
32,37000,0,4,2,1,6000,10
28,59000,1,2,3,1,14000,10
34,52809,0,18,0,1,13000,10
32,40000,1,16,2,0,16000,5
31,79100,1,4,1,0,19150,6
32,99996,1,16,0,0,7000,7
30,78000,0,10,0,3,15000,14
31,99000,0,15,5,2,12000,14
29,28800,0,1,4,0,1400,7
29,65000,1,7,2,1,7000,11
32,54000,1,2,5,1,7125,9
33,90000,1,4,1,2,12000,12
29,150000,0,9,5,4,15000,16
29,28000,0,2,4,3,5000,16
30,42000,3,4,2,2,4000,15
30,44760,0,1,2,1,3300,11
27,62900,0,7,2,3,24250,15
28,65000,0,2,5,2,7200,13
28,20000,0,2,3,2,4000,13
29,19200,0,1,0,0,2000,5
28,30000,1,5,5,0,15000,11
35,54000,3,4,2,0,6000,6
30,85000,0,4,2,0,10000,6
31,100000,1,0,5,0,15000,9
28,40000,3,2,2,0,3600,6
34,54072,1,12,2,1,7000,11
30,45000,0,2,1,0,13250,7
29,33000,1,5,3,1,4200,11
28,108000,1,4,3,2,5000,12
28,30000,1,8,0,0,3000,7
29,72500,1,2,2,2,7000,13
30,48996,0,1,5,4,10000,15
28,37090,0,2,0,1,3000,11
32,115000,0,2,4,1,4000,12
34,138000,1,14,2,1,25000,11
29,91560,1,8,4,0,22000,6
29,30000,0,4,3,2,7200,15
30,120000,0,3,4,4,10000,17
31,78000,1,1,5,2,20000,14
27,44640,0,0,4,1,12800,11
28,55640,1,9,4,2,5000,11
30,32040,0,4,4,2,13275,11
29,158000,3,13,3,0,11000,8
29,45000,3,8,4,1,8000,12
34,113000,0,6,0,2,9600,11
34,27000,0,3,2,1,2525,12
27,48000,0,2,1,2,25000,10
27,58000,0,5,5,0,5900,9
29,18000,0,3,3,1,1700,11
28,55704,1,12,1,0,8400,7
32,66300,1,5,2,0,6075,6
32,64000,0,1,5,1,10000,12
33,45000,0,4,1,0,12000,7
27,113000,1,7,0,3,20000,11
27,32220,0,11,2,1,17725,11
29,74100,0,3,3,2,4500,13
29,35000,0,1,4,0,10625,7
32,45000,0,3,1,2,3000,12
27,62000,1,1,5,1,3275,9
31,200000,1,1,2,1,7800,9
29,47000,0,2,2,1,5000,10
29,37920,0,2,2,2,12000,13
28,48000,3,1,1,3,12000,14
28,34000,0,7,2,1,9600,10
35,38000,0,3,3,1,8000,11
29,69996,0,0,3,1,2400,11
33,75000,1,6,3,0,6000,7
28,99996,1,6,3,0,10000,5
28,86400,1,4,2,0,5000,7
32,65000,0,3,5,0,3625,6
33,24000,0,4,0,3,1000,14
33,66000,0,2,3,3,6400,14
28,73000,1,6,4,1,15000,11
30,66000,1,4,3,0,12000,7
34,135000,1,2,2,0,15000,5
31,160000,0,8,3,2,3600,15
27,50000,1,0,0,0,4000,11
29,62000,0,13,0,2,9000,11
33,21000,3,1,5,1,7750,11
32,40000,1,4,3,0,7500,5
29,40000,0,2,3,3,7000,14
30,140000,1,2,5,4,15000,16
32,60000,1,16,2,0,6000,6
33,68508,0,17,3,0,7000,8
35,78000,1,9,4,0,10000,6
31,33600,1,1,2,1,15250,12
34,32000,1,12,5,0,2275,6
30,28000,0,5,0,2,12000,14
28,48000,1,4,3,1,3000,11
28,78200,1,12,2,3,20000,11
29,79200,1,4,0,0,8000,5
27,48996,0,3,1,1,12000,12
33,102996,1,4,0,0,6000,11
29,90000,1,13,0,1,10000,12
34,18000,0,0,0,1,1500,11
29,28550,0,6,1,1,4000,10
28,42000,1,4,5,1,10000,10
30,94000,1,13,0,2,10000,14
27,180000,1,2,4,2,8000,13
33,72000,1,0,5,1,6600,11
27,45000,0,10,2,3,7600,14
33,58800,0,10,3,1,3000,11
35,50000,0,4,4,1,7000,11
31,60000,1,5,3,5,19400,18
28,40000,0,2,2,1,9000,12
29,16800,0,9,5,3,2750,14
27,56253,0,11,5,1,10000,11
34,38000,3,1,5,0,10000,8
30,53004,0,3,0,3,14000,15
32,40100,0,3,2,2,7175,12
29,480000,1,6,0,0,6500,5
30,70000,1,4,3,1,10000,10
30,80000,1,2,1,2,6000,14
29,27840,0,0,1,4,8575,19
32,91800,1,13,2,3,8400,15
35,86000,3,5,4,1,18000,11
30,96000,1,7,2,0,8000,6
28,54000,0,2,5,3,12000,15
29,25000,3,5,3,2,10000,13
27,45600,1,6,0,0,3000,6
27,40000,0,4,3,3,10000,11
33,75653,0,2,2,5,20000,17
27,63844,1,11,0,0,20000,6
28,50000,1,0,2,0,9000,11
33,14076,0,4,2,0,4800,6
35,120000,0,4,3,1,12000,10
33,30000,0,0,0,0,6500,8
28,50000,0,1,5,2,16200,13
27,84000,1,3,0,0,7000,7
28,50000,0,2,1,1,3000,10
28,78000,0,5,4,1,12000,10
27,60132,0,11,3,1,10000,10
28,34000,0,4,4,0,5000,7
35,80000,3,5,3,3,15000,15
28,215662,1,12,5,1,21000,11
27,120000,1,2,3,1,16000,12
34,135000,1,18,3,0,8000,9
28,120000,1,11,2,1,14400,10
27,127000,1,6,3,1,21000,10
27,92000,1,11,1,1,18000,11
31,56839,0,15,2,3,9000,15
28,124886,1,12,4,1,5000,11
29,36100,1,2,4,2,14000,14
30,90000,1,14,4,0,18000,8
29,40000,3,0,2,0,5000,5
29,50000,1,0,5,1,3575,11
27,104371,0,4,1,3,15000,16
33,98000,0,2,5,0,20000,6
29,37100,1,9,4,4,3000,16
28,125000,1,8,2,1,8000,11
29,142000,3,14,4,1,24250,11
27,125000,1,2,0,0,8000,6
34,38769,1,3,0,0,2400,8
28,65000,1,3,5,0,10000,7
34,55000,1,4,1,2,7000,13
34,70000,0,1,0,1,6000,11
27,72000,1,6,1,0,6000,5
27,140987,1,5,3,0,6450,5
28,56864,1,5,2,0,12300,7
34,42000,0,5,2,0,18825,7
31,75000,1,4,0,1,13800,11
30,100000,0,1,4,1,1000,11
29,57600,0,1,1,1,6000,9
28,72000,1,12,3,4,16000,15
31,39996,0,4,1,1,2400,11
33,24000,0,0,0,2,2000,14
32,21120,0,0,3,0,10000,11
27,110000,1,11,5,0,3600,6
30,24414,0,0,2,0,5000,6
28,30000,1,2,3,0,10500,8
30,51996,1,5,4,0,3200,6
29,120000,1,3,0,2,6250,12
32,110888,1,0,5,1,10400,9
27,47900,3,1,3,2,7500,13
30,90000,0,14,0,0,18000,8
31,83300,1,9,2,3,10000,11
31,77500,0,4,1,3,10000,16
33,97000,0,4,1,2,7000,12
27,56888,0,8,1,3,8000,16
30,40000,0,8,3,0,2500,5
31,29000,0,14,5,2,15075,11
35,106369,1,2,3,0,8325,6
27,67000,0,1,4,2,2800,13
31,101000,0,2,3,2,7500,13
34,220000,1,13,0,2,11275,12
30,25000,1,4,0,1,7000,10
30,95000,1,6,4,0,4000,5
34,80000,0,4,1,0,5000,6
27,36400,0,5,1,0,9000,7
33,36000,1,10,3,0,5000,8
30,65000,1,3,5,3,20000,16
33,45000,1,3,1,3,8000,16
27,129700,1,1,4,0,10000,6
34,53500,0,0,2,0,3200,6
27,78000,1,1,3,0,5125,8
